frame,x1,y1,x2,y2,conf
6836,880,291,893,302,0.11558421701192856
6837,1166,133,1173,140,0.5623677968978882
6837,880,292,890,302,0.38449621200561523
6837,5,574,14,582,0.25373485684394836
6837,881,291,893,302,0.1192072182893753
6838,1167,126,1174,133,0.4844219982624054
6838,880,292,891,301,0.4247792065143585
6838,5,574,14,582,0.2605511248111725
6839,880,291,891,301,0.4698067307472229
6839,5,574,14,582,0.25369125604629517
6839,1169,120,1176,128,0.12147307395935059
6840,881,290,891,301,0.4606829881668091
6840,5,574,14,582,0.25590866804122925
6840,1171,116,1177,122,0.18228481709957123
6841,881,290,891,300,0.44366198778152466
6841,5,574,14,582,0.25220468640327454
6841,1172,112,1178,118,0.2387305647134781
6842,881,289,891,300,0.41422057151794434
6842,5,574,14,582,0.24721598625183105
6843,881,289,891,299,0.4006318747997284
6843,5,574,14,582,0.25040826201438904
6844,881,289,891,299,0.4244721829891205
6844,5,574,14,582,0.250180721282959
6845,882,289,891,298,0.40108996629714966
6845,5,574,14,582,0.2510620355606079
6846,882,288,891,298,0.4104156196117401
6846,5,574,14,582,0.24969080090522766
6846,993,53,999,59,0.18227486312389374
6847,881,288,891,298,0.41290462017059326
6847,5,574,14,582,0.2486301213502884
6848,882,288,892,297,0.4230422377586365
6848,5,574,14,582,0.24576371908187866
6849,882,287,892,296,0.4202105700969696
6849,5,574,14,582,0.24579378962516785
6850,882,287,892,296,0.4212912321090698
6850,1167,144,1175,154,0.3145292401313782
6850,5,574,14,582,0.24506983160972595
6851,1165,156,1174,166,0.6944639682769775
6851,882,286,893,296,0.42224958539009094
6851,5,574,14,582,0.24502061307430267
6852,1163,167,1172,180,0.4894939661026001
6852,882,286,893,296,0.4128253161907196
6852,5,574,14,582,0.2446218580007553
6853,1161,182,1170,195,0.47514215111732483
6853,882,286,893,295,0.4117630422115326
6853,5,574,14,582,0.24682267010211945
6854,882,286,893,295,0.41053301095962524
6854,1159,198,1168,212,0.34536439180374146
6854,5,574,14,582,0.2488362044095993
6855,883,285,893,295,0.42832958698272705
6855,5,574,14,582,0.25068628787994385
6856,883,285,893,295,0.4193938672542572
6856,5,574,14,582,0.24907709658145905
6857,883,285,893,294,0.42395588755607605
6857,5,574,14,582,0.24823740124702454
6858,1148,279,1157,288,0.4879496693611145
6858,883,285,894,294,0.4168027937412262
6858,5,574,14,582,0.2511569857597351
6859,1145,283,1154,291,0.5835132598876953
6859,884,284,894,293,0.42495661973953247
6859,5,574,14,582,0.2468753159046173
6860,1142,284,1151,293,0.6072869896888733
6860,884,284,894,294,0.4265561103820801
6860,5,574,14,582,0.24393032491207123
6861,1139,285,1149,294,0.5545036792755127
6861,884,284,894,294,0.42066454887390137
6861,5,574,14,582,0.24312059581279755
6862,1136,288,1146,297,0.6257901191711426
6862,884,284,894,293,0.4180872440338135
6862,5,574,14,582,0.23745304346084595
6863,1134,291,1143,301,0.6274752020835876
6863,884,284,894,293,0.38087621331214905
6863,5,574,14,582,0.2414049357175827
6864,1131,294,1142,304,0.50144362449646
6864,884,284,894,293,0.3298880457878113
6864,5,574,14,582,0.243017315864563
6865,1129,296,1138,305,0.4856675863265991
6865,884,283,894,293,0.31975921988487244
6865,5,574,14,582,0.24289736151695251
6866,1127,293,1137,303,0.614173412322998
6866,884,283,895,293,0.32069259881973267
6866,5,574,14,582,0.2410651445388794
6867,1124,291,1135,301,0.6374470591545105
6867,884,283,895,293,0.3221290409564972
6867,5,574,14,582,0.23998382687568665
6868,1123,291,1133,301,0.5798163414001465
6868,884,282,895,293,0.314370334148407
6868,5,574,14,582,0.24186378717422485
6868,727,82,733,88,0.2315252274274826
6868,881,281,895,293,0.13975147902965546
6869,1121,291,1131,301,0.651409924030304
6869,885,283,895,293,0.2862800061702728
6869,5,574,14,582,0.24211648106575012
6869,725,79,731,84,0.18704304099082947
6869,881,281,895,293,0.11739519238471985
6870,1120,292,1129,302,0.6473311185836792
6870,884,282,896,293,0.29907169938087463
6870,5,574,14,582,0.24031934142112732
6870,881,281,895,293,0.12688128650188446
6871,1118,291,1128,301,0.6103747487068176
6871,885,283,895,293,0.2975109815597534
6871,5,574,14,582,0.24276787042617798
6871,881,282,895,293,0.11710000783205032
6872,1118,291,1127,299,0.5946482419967651
6872,884,282,896,293,0.27801647782325745
6872,5,574,14,582,0.24687038362026215
6872,881,281,895,293,0.13055716454982758
6873,1116,291,1125,299,0.6119899749755859
6873,884,282,896,293,0.2836335003376007
6873,5,574,14,582,0.2428317666053772
6873,1169,118,1175,125,0.18144351243972778
6873,881,281,895,293,0.13129445910453796
6874,1116,290,1125,299,0.5528400540351868
6874,884,282,896,293,0.2954263985157013
6874,5,574,14,582,0.24644461274147034
6874,881,281,895,293,0.13149897754192352
6874,1169,118,1176,126,0.10936690866947174
6875,1115,290,1124,299,0.535318911075592
6875,885,283,895,293,0.4122283458709717
6875,5,574,14,582,0.26900526881217957
6875,882,281,895,293,0.10893847793340683
6876,1115,290,1124,298,0.5101519823074341
6876,885,283,895,293,0.44415754079818726
6876,5,574,14,582,0.269403874874115
6876,1166,123,1173,131,0.24576176702976227
6877,1115,290,1124,298,0.5263819098472595
6877,885,283,895,293,0.45526495575904846
6877,1161,125,1169,132,0.3998969793319702
6877,5,574,14,582,0.2688404619693756
6878,1115,290,1124,298,0.5487622618675232
6878,885,283,895,293,0.4736979007720947
6878,5,574,15,582,0.27254343032836914
6879,1115,290,1124,298,0.531241238117218
6879,885,283,895,292,0.44169119000434875
6879,5,574,15,582,0.27540749311447144
6880,1115,290,1124,298,0.5339054465293884
6880,885,283,895,292,0.42017048597335815
6880,5,574,15,582,0.2787248492240906
6881,1115,290,1124,298,0.5600832104682922
6881,885,283,895,292,0.4290103316307068
6881,5,574,14,582,0.27768391370773315
6882,1115,290,1124,299,0.5412120819091797
6882,885,283,895,292,0.41742151975631714
6882,5,574,14,582,0.279002845287323
6883,1115,290,1124,299,0.5592514872550964
6883,885,283,895,293,0.4097401201725006
6883,5,574,14,582,0.27645134925842285
6883,876,17,886,27,0.20255886018276215
6884,1115,290,1124,299,0.5662010312080383
6884,885,283,895,293,0.3914233148097992
6884,5,574,14,582,0.2798728942871094
6884,872,16,883,27,0.1267935186624527
6884,882,282,895,293,0.10377886891365051
6885,1115,290,1124,299,0.5735162496566772
6885,885,283,895,293,0.4040704667568207
6885,5,574,14,582,0.28398680686950684
6885,882,282,895,293,0.11658685654401779
6886,1115,290,1124,299,0.55744868516922
6886,885,283,895,293,0.41647210717201233
6886,5,574,14,582,0.2828068435192108
6886,882,282,895,293,0.10810019820928574
6887,1115,290,1124,299,0.5648220181465149
6887,885,283,895,293,0.4269896149635315
6887,5,574,14,582,0.2923106551170349
6888,1115,290,1124,299,0.5723215937614441
6888,885,283,895,293,0.4331305921077728
6888,5,574,14,582,0.2903130352497101
6889,1115,290,1124,299,0.5800791382789612
6889,885,283,895,293,0.44648677110671997
6889,5,574,14,582,0.28651487827301025
6890,1115,290,1124,299,0.5847277045249939
6890,885,283,895,293,0.43037867546081543
6890,5,574,14,582,0.2836344838142395
6890,882,282,895,293,0.10844580084085464
6891,1115,290,1124,299,0.5862224102020264
6891,885,283,895,292,0.42978760600090027
6891,5,574,14,582,0.2804237902164459
6892,1115,290,1124,299,0.5808200240135193
6892,885,283,895,292,0.41203850507736206
6892,5,574,14,582,0.2764029800891876
6893,1114,290,1124,299,0.5808515548706055
6893,885,284,895,292,0.3819102942943573
6893,5,574,14,582,0.26376307010650635
6893,882,282,894,293,0.10088645666837692
6894,1115,290,1124,299,0.5581358075141907
6894,885,283,895,293,0.36905336380004883
6894,5,574,14,582,0.26083481311798096
6894,882,282,895,293,0.13811545073986053
6895,1115,290,1124,299,0.5431712865829468
6895,885,283,895,293,0.409275084733963
6895,5,574,14,582,0.2561558783054352
6895,882,282,894,293,0.10905354470014572
6896,1115,290,1124,299,0.5397376418113708
6896,885,284,895,293,0.4088568687438965
6896,5,574,14,582,0.2565627694129944
6896,882,283,894,293,0.10005047172307968
6897,1115,290,1124,299,0.5441176891326904
6897,885,284,895,293,0.4971581995487213
6897,5,574,14,582,0.25822576880455017
6898,1115,290,1124,299,0.5371121764183044
6898,885,284,895,293,0.5036870837211609
6898,5,574,14,582,0.2556851804256439
6899,1115,290,1124,299,0.5313565135002136
6899,885,284,895,293,0.4796946942806244
6899,5,574,14,582,0.26730048656463623
6900,1115,290,1124,299,0.5374905467033386
6900,885,284,895,293,0.47899600863456726
6900,5,574,14,582,0.2694190740585327
6901,1115,290,1124,299,0.5253981947898865
6901,885,284,895,293,0.4807785153388977
6901,1148,533,1166,554,0.4509248435497284
6901,5,574,14,582,0.26385292410850525
6902,1115,290,1124,299,0.5178780555725098
6902,885,284,895,293,0.45871251821517944
6902,5,574,14,582,0.25600844621658325
6902,1140,555,1157,576,0.17420083284378052
6903,1114,290,1124,299,0.5220450162887573
6903,885,284,895,293,0.43556275963783264
6903,5,574,14,582,0.2547643780708313
6903,1131,577,1149,599,0.21675343811511993
6903,882,283,894,293,0.10729050636291504
6904,1114,290,1124,299,0.5287400484085083
6904,885,284,895,293,0.4573649764060974
6904,5,574,15,582,0.2479810267686844
6904,1124,601,1141,616,0.20347009599208832
6904,882,283,894,293,0.10017050057649612
6905,1114,290,1124,299,0.547418475151062
6905,885,284,895,293,0.455462783575058
6905,1126,593,1140,607,0.2835238575935364
6905,5,574,15,582,0.24936023354530334
6906,1114,290,1124,299,0.5555666089057922
6906,885,284,895,293,0.44033387303352356
6906,5,574,15,582,0.2587660253047943
6906,1127,583,1141,596,0.25269171595573425
6906,882,283,894,293,0.10185007750988007
6907,1114,290,1124,299,0.5530821681022644
6907,885,284,895,293,0.45363619923591614
6907,5,574,15,582,0.259412556886673
6907,1127,573,1142,586,0.23176351189613342
6907,882,283,894,293,0.10341991484165192
6908,1114,290,1124,299,0.5545107126235962
6908,885,284,895,293,0.4723862111568451
6908,5,574,15,582,0.26338592171669006
6908,1129,564,1143,577,0.2548874318599701
6908,882,283,894,293,0.10740583389997482
6909,1114,290,1124,299,0.556367814540863
6909,885,284,895,293,0.4875376522541046
6909,5,574,15,582,0.25353625416755676
6909,1129,558,1143,570,0.23818416893482208
6910,1114,290,1124,299,0.559705376625061
6910,885,284,895,293,0.49913153052330017
6910,1130,552,1144,564,0.30720821022987366
6910,5,574,15,582,0.2522977888584137
6911,1114,290,1124,299,0.5552884936332703
6911,885,284,895,293,0.4943718910217285
6911,5,574,15,582,0.24944624304771423
6911,1130,547,1144,559,0.17399060726165771
6912,1115,290,1124,299,0.5429316759109497
6912,885,284,895,293,0.48008468747138977
6912,5,574,15,582,0.2529069781303406
6912,882,283,894,293,0.12149985879659653
6913,1115,290,1124,299,0.5497052669525146
6913,885,284,895,293,0.4924336373806
6913,5,574,14,582,0.25799641013145447
6913,882,283,895,293,0.1253114938735962
6914,1115,290,1124,299,0.5463623404502869
6914,885,284,895,293,0.4578254818916321
6914,5,574,14,582,0.25576576590538025
6914,882,283,894,293,0.12794160842895508
6915,1115,290,1124,299,0.5456516146659851
6915,885,284,895,293,0.43069151043891907
6915,5,574,14,582,0.25528010725975037
6915,882,283,894,293,0.12815311551094055
6916,1114,290,1124,299,0.5551302433013916
6916,885,284,895,293,0.42533665895462036
6916,5,574,15,582,0.23870855569839478
6916,882,283,894,293,0.11697302013635635
6917,1115,290,1124,299,0.5469983220100403
6917,885,284,895,293,0.38256508111953735
6917,5,574,14,582,0.2468477338552475
6917,882,283,894,293,0.12070992588996887
6918,1115,290,1124,299,0.5484216809272766
6918,885,284,895,292,0.378190815448761
6918,5,574,14,582,0.24958957731723785
6918,882,283,894,293,0.1045425608754158
6919,1115,290,1124,299,0.5397096872329712
6919,885,284,895,292,0.4048612117767334
6919,5,574,15,582,0.2506168782711029
6920,1115,290,1124,299,0.548757791519165
6920,885,284,895,292,0.40461793541908264
6920,5,574,15,582,0.25000080466270447
6920,1102,616,1118,639,0.1245359480381012
6921,1115,290,1124,299,0.5492168068885803
6921,1096,641,1110,658,0.42672058939933777
6921,885,284,895,292,0.3903588056564331
6921,5,574,15,582,0.25056153535842896
6922,1097,633,1110,649,0.5599222779273987
6922,1115,290,1124,299,0.5380538105964661
6922,885,284,895,292,0.38072094321250916
6922,5,574,14,582,0.26146239042282104
6923,1115,290,1124,299,0.5392881035804749
6923,1098,619,1113,635,0.5286852717399597
6923,885,284,895,292,0.362665057182312
6923,5,574,14,582,0.26182496547698975
6923,882,283,894,293,0.10129614919424057
6924,1099,607,1115,622,0.5437953472137451
6924,1115,290,1124,299,0.5250600576400757
6924,885,284,895,292,0.3601759076118469
6924,5,574,14,582,0.27828744053840637
6924,1217,675,1234,692,0.11694081127643585
6925,1114,290,1124,299,0.5718291401863098
6925,1101,595,1117,611,0.44818946719169617
6925,886,284,895,292,0.3469995856285095
6925,5,574,14,582,0.21083922684192657
6926,1114,290,1124,299,0.5773208141326904
6926,886,284,895,292,0.3533189296722412
6926,1103,584,1119,599,0.28241318464279175
6926,5,574,14,582,0.2100745290517807
6927,1114,290,1124,299,0.5824119448661804
6927,885,284,895,292,0.3554665446281433
6927,1104,574,1121,590,0.3374253511428833
6927,5,574,14,582,0.21449331939220428
6928,1114,290,1124,299,0.5811243653297424
6928,1105,566,1122,581,0.44704675674438477
6928,885,284,895,292,0.3618398606777191
6928,5,574,14,582,0.21042440831661224
6928,648,112,661,124,0.20776650309562683
6929,1114,290,1124,299,0.5856110453605652
6929,1106,558,1123,574,0.43989327549934387
6929,885,284,895,292,0.3457065522670746
6929,5,574,14,582,0.21781232953071594
6929,882,283,894,293,0.10089267790317535
6930,1114,290,1124,299,0.5742101073265076
6930,1108,553,1124,567,0.40277332067489624
6930,886,284,895,292,0.3118733763694763
6930,5,574,14,582,0.21065783500671387
6930,651,112,663,123,0.1422819346189499
6931,1114,290,1124,299,0.5540553331375122
6931,1109,549,1125,563,0.3281629681587219
6931,886,284,895,292,0.32670751214027405
6931,5,574,14,582,0.2166690230369568
6931,1105,548,1124,563,0.10531153529882431
6932,1114,290,1124,299,0.5606252551078796
6932,886,284,895,292,0.3402400016784668
6932,1109,546,1126,560,0.28957274556159973
6932,5,574,14,582,0.21823914349079132
6933,1114,290,1124,299,0.5627927780151367
6933,886,284,895,292,0.3550386130809784
6933,1109,545,1127,559,0.2776890993118286
6933,5,574,14,582,0.22203193604946136
6934,1114,290,1124,299,0.5775768160820007
6934,1109,545,1127,559,0.35679522156715393
6934,886,284,895,292,0.35641375184059143
6934,5,574,14,582,0.2207348346710205
6934,1103,544,1126,560,0.13034285604953766
6935,1114,290,1124,299,0.5701726675033569
6935,1109,546,1128,561,0.4298168420791626
6935,885,284,895,292,0.3699098825454712
6935,5,574,14,582,0.22650983929634094
6935,1104,545,1127,562,0.12081508338451385
6935,882,283,894,293,0.10209339112043381
6936,1114,290,1124,299,0.5651063323020935
6936,1110,550,1128,564,0.45611339807510376
6936,885,284,895,292,0.3539995849132538
6936,5,574,14,582,0.22746063768863678
6936,882,283,894,293,0.10695182532072067
6937,1114,290,1124,299,0.5732297897338867
6937,1110,555,1128,570,0.4104825258255005
6937,885,284,895,292,0.36116549372673035
6937,5,574,14,582,0.218694806098938
6937,882,283,894,293,0.10517552495002747
6938,1114,290,1124,299,0.5702294707298279
6938,1109,562,1128,578,0.47270020842552185
6938,885,284,895,292,0.36257845163345337
6938,5,574,14,582,0.22479653358459473
6938,1104,561,1127,579,0.10757867246866226
6939,1114,290,1124,299,0.571243941783905
6939,1109,570,1127,587,0.43839186429977417
6939,885,284,895,292,0.3757390081882477
6939,5,574,14,582,0.21811889111995697
6940,1114,290,1123,299,0.5777240991592407
6940,1108,579,1127,597,0.497250497341156
6940,885,284,895,292,0.3784552812576294
6940,5,574,14,582,0.21936364471912384
6941,1114,290,1124,299,0.5771704912185669
6941,1107,591,1126,610,0.564320981502533
6941,885,284,895,292,0.37236401438713074
6941,5,574,14,582,0.2107202559709549
6942,1114,290,1124,299,0.58170086145401
6942,1105,603,1125,622,0.5815925002098083
6942,885,284,895,293,0.3833746910095215
6942,5,574,14,582,0.21496230363845825
6942,882,283,894,293,0.10830526798963547
6943,1114,290,1123,299,0.5767322182655334
6943,1104,617,1124,635,0.4762839376926422
6943,885,284,895,292,0.3625296354293823
6943,5,574,14,582,0.2123311460018158
6943,882,283,894,293,0.10162857919931412
6944,1114,290,1123,299,0.5730233788490295
6944,885,284,895,292,0.3876406252384186
6944,5,574,14,582,0.208132803440094
6945,1114,290,1123,299,0.5717058777809143
6945,885,284,895,292,0.3616749346256256
6945,5,574,14,582,0.20724573731422424
6945,882,283,894,293,0.10305134952068329
6946,1114,290,1123,298,0.5769938826560974
6946,885,284,895,292,0.3630638122558594
6946,5,574,14,582,0.2172553688287735
6947,1114,290,1123,298,0.5728891491889954
6947,886,284,895,292,0.3700030744075775
6947,5,574,14,582,0.21367384493350983
6948,1114,290,1123,298,0.5661443471908569
6948,886,284,895,292,0.3943280279636383
6948,5,574,14,582,0.22427180409431458
6949,1114,290,1123,299,0.5713773369789124
6949,885,284,895,292,0.39641645550727844
6949,5,574,14,582,0.2253299504518509
6950,1114,290,1123,299,0.5774734616279602
6950,885,284,895,292,0.3845558166503906
6950,5,574,14,582,0.23057426512241364
6951,1114,290,1123,299,0.5779371857643127
6951,885,284,895,292,0.37890875339508057
6951,5,574,14,582,0.22839413583278656
6952,1114,290,1123,299,0.5783949494361877
6952,885,284,895,292,0.37103700637817383
6952,5,574,14,582,0.24081136286258698
6953,1114,290,1123,299,0.5783007740974426
6953,885,284,895,292,0.3812391459941864
6953,5,574,14,582,0.23714564740657806
6954,1114,290,1124,299,0.5883471369743347
6954,886,284,895,292,0.37561988830566406
6954,5,574,14,582,0.23529313504695892
6955,1114,290,1124,299,0.586137056350708
6955,885,284,895,292,0.3786115348339081
6955,5,574,14,582,0.23045213520526886
6956,1114,290,1124,299,0.5903867483139038
6956,885,284,895,292,0.3863983154296875
6956,5,574,14,582,0.22227582335472107
6956,882,283,894,293,0.10205596685409546
6957,1114,290,1124,299,0.5886111259460449
6957,885,284,895,292,0.36747464537620544
6957,5,574,14,582,0.2208103984594345
6957,882,284,894,293,0.10818136483430862
6957,823,1,830,8,0.10594598203897476
6958,1114,290,1123,299,0.5842714309692383
6958,885,284,895,293,0.3814343214035034
6958,5,574,14,582,0.22618450224399567
6958,823,1,830,8,0.12289383262395859
6958,882,283,894,293,0.1075676828622818
6959,1114,290,1123,299,0.5832643508911133
6959,885,284,895,292,0.3695851266384125
6959,5,574,14,582,0.22926244139671326
6959,823,1,830,8,0.12571607530117035
6960,1114,290,1124,299,0.5881621241569519
6960,885,284,895,292,0.3840671479701996
6960,5,574,15,582,0.2240697145462036
6960,882,283,894,293,0.1029140055179596
6961,1114,290,1124,299,0.58888840675354
6961,885,284,895,292,0.397457093000412
6961,5,574,15,582,0.2250870019197464
6962,1114,290,1124,299,0.5866093635559082
6962,885,284,895,293,0.4264402389526367
6962,5,574,15,582,0.2284926325082779
6963,1114,290,1124,299,0.5836469531059265
6963,885,284,895,293,0.4371020793914795
6963,5,574,15,582,0.2369978129863739
6964,1114,290,1124,299,0.5891779065132141
6964,885,284,895,293,0.44891753792762756
6964,5,574,15,582,0.23305754363536835
6965,1114,290,1124,299,0.5953995585441589
6965,885,284,895,293,0.44214847683906555
6965,5,574,15,582,0.23704367876052856
6966,1114,290,1124,299,0.5992712378501892
6966,885,284,895,293,0.42019733786582947
6966,5,574,15,582,0.24113494157791138
6966,882,283,894,293,0.10648835450410843
6967,1114,290,1124,299,0.5983747839927673
6967,885,284,895,293,0.4240208566188812
6967,5,574,15,582,0.24074913561344147
6967,882,283,894,293,0.10736530274152756
6968,1114,290,1124,299,0.5986424088478088
6968,885,284,895,293,0.39757198095321655
6968,5,574,15,582,0.2461741864681244
6968,882,283,894,293,0.1073068156838417
6969,1114,290,1124,299,0.5952566266059875
6969,885,284,895,292,0.3987295627593994
6969,5,574,15,582,0.2524466812610626
6969,882,283,894,293,0.10155215859413147
6970,1114,290,1124,299,0.6021328568458557
6970,885,284,895,292,0.3888362646102905
6970,5,574,15,582,0.25040021538734436
6970,882,283,894,293,0.10367638617753983
6971,1114,290,1124,299,0.6020293831825256
6971,885,284,895,292,0.37701019644737244
6971,5,574,15,582,0.24906820058822632
6971,882,283,894,293,0.10278847813606262
6972,1114,290,1124,299,0.5971369743347168
6972,885,284,895,292,0.38568440079689026
6972,5,574,15,582,0.2478449046611786
6973,1114,290,1124,299,0.5988105535507202
6973,885,284,895,292,0.39711207151412964
6973,5,574,15,582,0.24034136533737183
6974,1114,290,1124,299,0.5920775532722473
6974,885,284,895,292,0.36478495597839355
6974,5,574,15,582,0.24011248350143433
6975,1114,290,1124,299,0.5390827655792236
6975,886,284,895,292,0.34231922030448914
6975,5,574,14,582,0.23231329023838043
6976,1114,290,1124,299,0.5296284556388855
6976,885,284,895,292,0.3277711570262909
6976,5,574,14,582,0.23290768265724182
6977,1114,290,1124,299,0.5314353108406067
6977,885,284,895,292,0.3596820831298828
6977,5,574,14,582,0.22834479808807373
6977,882,283,894,293,0.10742412507534027
6978,1114,290,1124,299,0.5499765276908875
6978,885,284,895,292,0.352069616317749
6978,5,574,14,582,0.23548677563667297
6978,882,283,894,293,0.10381053388118744
6979,1114,290,1124,299,0.5508289337158203
6979,885,284,895,292,0.3752165138721466
6979,5,574,14,582,0.23319540917873383
6979,882,283,894,293,0.10501568764448166
6980,1114,290,1124,299,0.5459983348846436
6980,885,284,895,292,0.3752218782901764
6980,5,574,14,582,0.23384149372577667
6980,882,283,894,293,0.10601262003183365
6981,1114,290,1124,299,0.546574592590332
6981,885,284,895,292,0.35331642627716064
6981,5,574,14,582,0.24632544815540314
6981,882,283,894,293,0.10915028303861618
6982,1114,290,1124,299,0.5410010814666748
6982,885,284,895,292,0.3538735508918762
6982,5,574,14,582,0.24941261112689972
6982,882,283,894,293,0.10416997224092484
6983,1114,290,1124,299,0.5292146801948547
6983,885,284,895,292,0.3483104705810547
6983,5,574,14,582,0.2537020742893219
6983,882,283,894,293,0.10590732097625732
6984,1114,290,1124,299,0.5238184332847595
6984,885,284,895,292,0.3290650546550751
6984,5,574,14,582,0.2486322671175003
6985,1114,290,1124,299,0.5297594666481018
6985,885,284,895,292,0.3220879137516022
6985,5,574,14,582,0.25284409523010254
6986,1114,290,1124,299,0.5313612222671509
6986,885,284,895,292,0.3228541612625122
6986,5,574,14,582,0.26098525524139404
6986,882,283,893,293,0.10324455797672272
6987,1114,290,1124,299,0.5312036871910095
6987,885,284,895,292,0.33418160676956177
6987,5,574,14,582,0.2615710496902466
6988,1114,290,1124,299,0.5305764079093933
6988,885,284,895,292,0.3278755843639374
6988,5,574,14,582,0.2646568715572357
6988,882,283,894,293,0.10801516473293304
6989,1114,290,1124,299,0.5341187119483948
6989,885,284,895,292,0.33659207820892334
6989,5,574,14,582,0.26585841178894043
6989,882,283,894,293,0.11419433355331421
6990,1114,290,1124,299,0.5321063995361328
6990,885,284,895,293,0.3964700698852539
6990,5,574,14,582,0.27882471680641174
6990,882,283,894,293,0.125800222158432
6991,1114,290,1124,299,0.5345873832702637
6991,885,284,895,293,0.40568622946739197
6991,5,574,14,582,0.2881566286087036
6991,882,283,894,293,0.11817127466201782
6992,1114,290,1124,299,0.5316858887672424
6992,885,284,895,293,0.4017941355705261
6992,5,574,14,582,0.287141352891922
6992,882,283,894,293,0.12253772467374802
6993,1114,290,1124,299,0.5273914933204651
6993,885,284,895,293,0.4029976725578308
6993,5,574,14,582,0.28145506978034973
6993,882,283,894,293,0.121556356549263
6994,1114,290,1124,299,0.5338175296783447
6994,885,284,895,293,0.40181294083595276
6994,5,574,14,582,0.27605369687080383
6994,882,283,894,293,0.13126340508460999
6995,1114,290,1124,299,0.5391491055488586
6995,885,284,895,293,0.42458799481391907
6995,5,574,14,582,0.2783239185810089
6995,882,283,894,293,0.13023966550827026
6996,1114,290,1124,299,0.5383583903312683
6996,885,284,895,293,0.41555336117744446
6996,5,574,14,582,0.2798011898994446
6996,882,283,894,293,0.13866624236106873
6997,1114,290,1124,299,0.5453920364379883
6997,885,284,895,293,0.4074707329273224
6997,5,574,14,582,0.27959561347961426
6997,882,283,894,293,0.13739506900310516
6998,1114,290,1124,299,0.5542329549789429
6998,885,284,895,293,0.4280046224594116
6998,5,574,14,582,0.27548256516456604
6998,882,283,894,293,0.12813182175159454
6999,1114,290,1124,299,0.5607537627220154
6999,885,284,895,293,0.4319915473461151
6999,5,574,14,582,0.27442190051078796
6999,882,283,894,293,0.11727380007505417
7000,1114,290,1124,299,0.5691245794296265
7000,885,284,895,292,0.3862522542476654
7000,5,574,14,582,0.262026846408844
7000,882,283,894,293,0.11444852501153946
7001,1114,290,1124,299,0.5719204545021057
7001,885,284,895,293,0.3497903645038605
7001,5,574,14,582,0.27062806487083435
7001,881,283,894,293,0.13179878890514374
7002,1114,290,1124,299,0.5666317343711853
7002,885,283,895,293,0.3424045443534851
7002,5,574,14,582,0.2649879455566406
7002,881,282,894,293,0.137156143784523
7003,1114,290,1124,299,0.5699138641357422
7003,885,284,895,293,0.32786089181900024
7003,5,574,14,582,0.2681465744972229
7003,881,282,894,293,0.13002300262451172
7003,863,19,870,27,0.1030830442905426
7004,1114,290,1124,299,0.5753534436225891
7004,885,284,895,293,0.3245973289012909
7004,5,574,14,582,0.27347007393836975
7004,881,282,894,293,0.13182219862937927
7005,1114,290,1124,299,0.5821245312690735
7005,885,284,895,293,0.3212627172470093
7005,5,574,14,582,0.26557835936546326
7005,881,282,894,293,0.12655328214168549
7005,862,18,871,27,0.10131333768367767
7006,1114,290,1124,299,0.5866928100585938
7006,885,284,895,293,0.3056190013885498
7006,5,574,14,582,0.2639198899269104
7006,881,282,894,293,0.12397392094135284
7006,862,19,870,27,0.100343719124794
7007,1114,290,1124,299,0.5964257717132568
7007,885,284,895,293,0.31125521659851074
7007,5,574,14,582,0.2714706361293793
7007,881,282,894,293,0.127224400639534
7008,1114,290,1124,299,0.5932604670524597
7008,885,284,895,293,0.28635144233703613
7008,5,574,14,582,0.27043411135673523
7008,881,282,894,293,0.12503407895565033
7009,1114,290,1124,299,0.5800354480743408
7009,885,284,895,293,0.2972022593021393
7009,5,574,14,582,0.26470598578453064
7009,881,283,894,293,0.11897282302379608
7010,1114,290,1124,299,0.5727906823158264
7010,885,284,895,293,0.30997538566589355
7010,5,574,14,582,0.2732142508029938
7010,881,283,894,293,0.12548699975013733
7011,1114,290,1124,299,0.5744889378547668
7011,885,284,895,293,0.33215129375457764
7011,5,574,14,582,0.2728867530822754
7011,881,283,894,293,0.1269979178905487
7012,1114,290,1124,299,0.5716944336891174
7012,885,284,895,293,0.3588313162326813
7012,5,574,14,582,0.27404722571372986
7012,882,283,894,293,0.12144353240728378
7013,1114,290,1124,299,0.5769153833389282
7013,885,284,895,293,0.3949775695800781
7013,5,574,14,582,0.2770077586174011
7013,882,283,894,293,0.13250665366649628
7014,1114,290,1124,299,0.5771623253822327
7014,885,284,895,293,0.40370652079582214
7014,5,574,14,582,0.277724951505661
7014,882,283,894,293,0.13515637814998627
7015,1114,290,1124,299,0.5738580226898193
7015,885,284,895,293,0.3994407057762146
7015,5,574,14,582,0.2782750725746155
7015,882,283,894,293,0.13023711740970612
7016,1114,290,1124,299,0.5681182146072388
7016,885,284,895,293,0.38357535004615784
7016,5,574,14,582,0.2798643410205841
7016,882,283,894,293,0.13031670451164246
7017,1114,290,1124,299,0.5568328499794006
7017,885,284,895,293,0.360824316740036
7017,5,574,14,582,0.2629777789115906
7017,882,283,894,293,0.12653957307338715
7018,1114,290,1124,299,0.5540885329246521
7018,885,284,895,293,0.34616658091545105
7018,5,574,14,582,0.27829796075820923
7018,881,283,893,293,0.12447448074817657
